id,name,price,unit,category,top_category,subcategory,category_url,image_url
p00153,Samyang Buldak Carbonara Hot Chicken Flavoured Instant Noodles / Ramen,750,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00154,Yippee Magic Masala Instant Noodles,156,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00155,Yippee Magic Masala Instant Noodles - Pack of 12,309,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00156,Maggi Chilly Chow Cuppa Noodles,55,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00157,Maggi Spicy Garlic Instant Noodles,85,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00158,Yu Korean Ramen Noodles - Cheesy Veg Carbonara - Pack of 3,168,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00159,Yu Korean Ramen Noodles - Cheesy Veg Carbonara,60,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00160,Yu Korean Ramen Noodles - Cheesy Veg Carbonara - Pack of 2,117,,Noodles Pasta Instant,Instant & Frozen,Pasta Noodles,https://blinkit.com/cn/noodles-pasta-instant/pasta-noodles/cid/15/962,
p00161,Banana,48,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00162,Baby Banana,42,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00163,Jamun,169,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00164,Avocado Hass - Tanzania,75,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00165,Papaya (Papita),119,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00166,Green Kiwi,116,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00167,Brown Coconut Chunks,51,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00168,Avocado Hass (Tanzania),135,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00169,Brown Coconut,51,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00170,Peeled Pomegranate - Snack Pack,76,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00171,Pomegranate - 2 pieces (350-450 g),88,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00172,Thai Pink Guava (Amrud),118,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00173,Mini Orange (Imported),85,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00174,Dragon Fruit - Red Flesh,89,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00175,Dinga Mango,111,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00176,Daily Apple,150,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00177,Thai Guava (Amrud),124,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00178,Indian Plum,68,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00179,Raw Mango (Kacha Aam),58,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00180,Royal Gala Apple (Italy / Poland) (Seb),149,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00181,Chaunsa Mango (Chaunsa Aam),113,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00182,Pink Lady Apple - USA,156,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00183,Langra Mango,109,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00184,Pomegranate - 1 piece (175-225 g),46,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00185,Sweet Lime (Mosambi),61,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00186,Red Delicious Apple - Italy/New Zealand (Seb),152,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00187,Pear Beauty - South Africa,161,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00188,Organically Grown Brown Coconut,54,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00189,Pear Bartlett (Babugosha),128,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00190,Pineapple - Peeled,118,,Vegetables Fruits,Fruits & Vegetables,Fruits,https://blinkit.com/cn/vegetables-fruits/fruits/cid/1487/1503,
p00191,Anchal Refined Soyabean Oil,135,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00192,Fortune Premium Kachi Ghani Pure Mustard Oil (910 g),188,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00193,Pansari Kacchi Ghani Mustard Oil,185,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00194,Fortune Soya Health Refined Soyabean Oil,145,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00195,Vibhor Refined Soyabean Oil,125,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00196,Fortune Sunlite Refined Sunflower Oil (800 g),178,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00197,Fortune Premium Kachi Ghani Pure Mustard Oil,984,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00198,Dalda Kachi Ghani Mustard Oil,178,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00199,Tata Simply Better Pure Cold Pressed Mustard Oil /Sarso Oil,289,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00200,Fortune Rice Bran Oil,179,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00201,Dhara Lite N Fine Refined Soyabean Oil,168,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00202,Fortune Refined Groundnut Oil,214,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00203,Mahakosh Refined Soyabean Oil,134,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00204,Pansari Tilsari Edible Vegetable Oil,199,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00205,Saffola Gold Corn & Rice Bran Refined Blended Cooking Oil (1 ltr) - Pack of 3,629,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00206,Saffola Gold Corn & Rice Bran Refined Blended Cooking Oil (1 ltr),212,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00207,Saffola Gold Corn & Rice Bran Refined Blended Cooking Oil (1 ltr) - Pack of 2,420,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00208,Nature Fresh Refined Soyabean Oil,142,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00209,Dhara Kachi Ghani Mustard Oil (0% Trans Fat),188,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00210,Patanjali Mustard Oil,206,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00211,Saffola Active Rice Bran & Soyabean Blended Cooking Oil - Pack of 2,341,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00212,Saffola Active Rice Bran & Soyabean Blended Cooking Oil,172,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00213,Pansari Kachi Ghani Mustard Oil,923,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00214,Dabur Cold Pressed Mustard Oil,243,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00215,Ruchi Gold Refined Palmolein Oil,120,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00216,Patanjali Virgin Sesame Oil (Gingelly/Til Oil),162,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00217,Tata Simply Better Pure Cold Pressed Groundnut Oil / Peanut Oil,369,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00218,Fortune Refined Soyabean Oil,377,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00219,Dalda Refined Groundnut Oil,219,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00220,Nature Fresh Kachi Ghani Pure Mustard Oil,179,,Grocery Staples,Grocery Staples,Edible Oils,https://blinkit.com/cn/grocery-staples/edible-oils/cid/16/917,
p00221,Surf Excel Easy Wash Detergent Powder,778,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00222,Wheel Active 2 in 1 Detergent Powder,280,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00223,Rin Detergent Bar,10,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00224,Surf Excel Stain Eraser Detergent Bar 80 g,10,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00225,Ghadi Detergent Powder - Pack of 2,157,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00226,Ghadi Detergent Powder,219,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00227,Tide Plus Double Power Detergent Powder,124,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00228,Surf Excel Stain Eraser Detergent Bar (4 x 200 g),135,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00229,Ariel Perfect Wash Detergent Powder,144,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00230,Rin - Detergent Powder,205,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00231,Surf Excel Stain Eraser Detergent Bar,20,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00232,Surf Excel Quick Wash Detergent Powder,118,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00233,Tide Plus Detergent Powder Lemon & Mint,132,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00234,Tide Natural Washing Detergent Powder,260,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00235,Tide Plus Double Power Washing Detergent Powder (Jasmine & Rose),934,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00236,Fena Powerwash Detergent Powder,415,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00237,Fena Premium Detergent Bar,95,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00238,Surf Excel Pro Detergent Powder,479,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00239,Tide Double Power Detergent Powder (Lemon & Mint) - Pack of 2,1353,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00240,Tide Double Power Detergent Powder (Lemon & Mint),691,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00241,Patanjali Herbal Wash Detergent Powder,160,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00242,Ghadi Detergent Bar - Pack of 4,38,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00243,Ghadi Detergent Bar,10,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00244,Surf Excel Top Load Detergent Powder,540,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00245,Tide Double Power Detergent Powder,299,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00246,Ariel Top Load Detergent Powder 1 kg,309,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00247,Ghadi Smart Matic Top Load Detergent Powder (Lavender Fragrance),109,,Household Needs,Home & Cleaning,Laundry Detergents,https://blinkit.com/cn/household-needs/laundry-detergents/cid/18/983,
p00248,Fortune Rozana Super Basmati Rice (Medium Grain),385,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00249,Fortune Rozana-Gold Basmati Rice (Long Grain),93,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00250,Daawat Rozana-Super Basmati Rice (Medium Grain),93,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00251,Daawat Rozana Super Basmati Rice (Medium Grain),366,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00252,Rajdhani Puffed Rice (Murmura),42,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00253,India Gate Dubar Basmati Rice (Long Grain),128,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00254,India Gate Everyday Basmati Rice (Medium Grain),78,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00255,Whole Farm Premium Parmal Rice,55,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00256,India Gate Daily Premium Basmati Rice (Long Grain),112,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00257,India Gate Feast Rozana Basmati Rice (Medium Grain),104,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00258,India Gate Mogra Basmati Rice 5 Kg (Short Grain),384,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00259,Daawat Rozana Gold Basmati Rice Tibar (Medium Grain),452,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00260,Fortune Hamesha Mini Dubar Basmati Rice (Medium Grain),389,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00261,India Gate Mogra Delite/Mini Mogra Basmati Rice (Short Grain),632,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00262,India Gate Mini Mogra Basmati Rice (Short Grain),342,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00263,India Gate Super Basmati Rice (Extra Long Grain),797,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00264,India Gate Mogra Basmati Rice 10 Kg (Short Grain) - Pack of 2,1432,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00265,India Gate Mogra Basmati Rice 10 Kg (Short Grain),725,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00266,India Gate Super Basmati Rice (1 kg + 500 g) (Extra Long Grain),261,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00267,24 Mantra Organic Puffed Rice (Murmura) - Pack of 2,95,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00268,24 Mantra Organic Puffed Rice,55,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00269,Daawat Biryani Rice (Extra Long Grain),130,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00270,Daawat Pulav Basmati Rice (Long Grain),141,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00271,Daawat Rozana Gold Tibar Basmati Rice (Medium Grain),92,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00272,Whole Farm Premium Biryani Rice (Long Grain),120,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00273,Daawat Sona Masoori/ Sonamasuri Rice (Medium Grain),81,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00274,India Gate Raw Sonamasuri Rice (Medium Grain),489,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00275,Pansari Mahak Broken Mogra Basmati Rice (Mogra) (Short Grain),574,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00276,India Gate Uplife Weight Watchers Brown Rice,107,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
p00277,Whole Farm Premium Puffed Rice (Murmura) - Muri,40,,Grocery Staples,Grocery Staples,Rice Other Grains,https://blinkit.com/cn/grocery-staples/rice-other-grains/cid/16/1161,
